session,equity,daily_return,running_peak,drawdown_pct
2020-02-07,105599.14884330139,-0.008276034360568896,106503.66385740016,-0.008492806550860457
2020-02-10,106444.72056361525,0.008007372498509469,106503.66385740016,-0.0005534391179614764
2020-02-11,106661.95746145859,0.0020408423892992467,106661.95746145859,0.0
2020-02-12,107202.67296251505,0.005069431631721466,107202.67296251505,0.0
2020-02-13,107202.67296251505,0.0,107202.67296251505,0.0
2020-02-14,107202.67296251505,0.0,107202.67296251505,0.0
2020-02-18,107202.67296251505,0.0,107202.67296251505,0.0
2020-02-19,107202.67296251505,0.0,107202.67296251505,0.0
2020-02-20,107096.09652235557,-0.0009941584217469934,107202.67296251505,-0.0009941584217470472
2020-02-21,106830.13177672516,-0.00248342147162095,107202.67296251505,-0.0034751109789972444
2020-02-24,105702.77139557083,-0.01055283151302766,107202.67296251505,-0.01399127023137453
2020-02-25,105702.77139557083,0.0,107202.67296251505,-0.01399127023137453
2020-02-26,105702.77139557083,0.0,107202.67296251505,-0.01399127023137453
2020-02-27,105702.77139557083,0.0,107202.67296251505,-0.01399127023137453
2020-02-28,105702.77139557083,0.0,107202.67296251505,-0.01399127023137453
2020-03-02,105702.77139557083,0.0,107202.67296251505,-0.01399127023137453
2020-03-03,105702.77139557083,0.0,107202.67296251505,-0.01399127023137453
2020-03-04,105702.77139557083,0.0,107202.67296251505,-0.01399127023137453
2020-03-05,105509.57324333128,-0.0018277491657863187,107202.67296251505,-0.01579344686466711
2020-03-06,104383.62010930742,-0.010671573198643536,107202.67296251505,-0.026296479139035555
2020-03-09,104383.62010930742,0.0,107202.67296251505,-0.026296479139035555
2020-03-10,104383.62010930742,0.0,107202.67296251505,-0.026296479139035555
2020-03-11,104383.62010930742,0.0,107202.67296251505,-0.026296479139035555
2020-03-12,104383.62010930742,0.0,107202.67296251505,-0.026296479139035555
2020-03-13,104383.62010930742,0.0,107202.67296251505,-0.026296479139035555
2020-03-16,104383.62010930742,0.0,107202.67296251505,-0.026296479139035555
2020-03-17,104383.62010930742,0.0,107202.67296251505,-0.026296479139035555
2020-03-18,104383.62010930742,0.0,107202.67296251505,-0.026296479139035555
2020-03-19,104383.62010930742,0.0,107202.67296251505,-0.026296479139035555
2020-03-20,104383.62010930742,0.0,107202.67296251505,-0.026296479139035555
2020-03-23,104383.62010930742,0.0,107202.67296251505,-0.026296479139035555
2020-03-24,104383.62010930742,0.0,107202.67296251505,-0.026296479139035555
2020-03-25,103305.42550058273,-0.010329155164341186,107202.67296251505,-0.036354013890073866
2020-03-26,106394.556684336,0.029902893955321197,107202.67296251505,-0.007538210156957724
2020-03-27,104202.72615623217,-0.02060096490280816,107202.67296251505,-0.027983880656892356
2020-03-30,106190.97172979162,0.01908055237037143,107202.67296251505,-0.009437276186921029
2020-03-31,105054.55685895127,-0.010701614763748646,107202.67296251505,-0.020037896856498136
2020-04-01,102153.434130164,-0.027615391616780394,107202.67296251505,-0.0470999341044098
2020-04-02,102153.434130164,0.0,107202.67296251505,-0.0470999341044098
2020-04-03,101627.35207286837,-0.00514992042876683,107202.67296251505,-0.05200729362033886
2020-04-06,101627.35207286837,0.0,107202.67296251505,-0.05200729362033886
2020-04-07,99996.63579871414,-0.016046037222193665,107202.67296251505,-0.06721881987327502
2020-04-08,99996.63579871414,0.0,107202.67296251505,-0.06721881987327502
2020-04-09,99996.63579871414,0.0,107202.67296251505,-0.06721881987327502
2020-04-13,99996.63579871414,0.0,107202.67296251505,-0.06721881987327502
