session,cash,position_value,equity,open_positions,exposure_pct,daily_return,running_peak,drawdown_pct,benchmark_equity
2019-12-06,92899.79862850052,30109.800000000003,123009.59862850052,1,0.24477602021070052,0.0028348663189956547,125110.24675590053,-0.01679037634302275,146631.40597720037
2019-12-09,3609.136548500537,119081.55,122690.68654850054,4,0.9705834513602316,-0.0025925788195043653,125110.24675590053,-0.019339424788448654,146194.92656875832
2019-12-10,3609.136548500537,119020.22,122629.35654850054,4,0.9705687394105089,-0.0004998749434478311,125110.24675590053,-0.019829632438024002,146051.14511656566
2019-12-11,3609.136548500537,119257.45999999999,122866.59654850053,4,0.9706255674863113,0.0019346101673962668,125110.24675590053,-0.017933384879158073,146400.32864331928
2019-12-12,3609.136548500537,120244.76,123853.89654850053,4,0.9708597254581554,0.008035544466394207,125110.24675590053,-0.010041944924393222,147678.9565574612
2019-12-13,3609.136548500537,120254.53,123863.66654850054,4,0.9708620239569016,7.888326707727877e-05,125110.24675590053,-0.009963853798739333,147781.6575947417
2019-12-16,3609.136548500537,121089.08,124698.21654850054,4,0.9710570315406493,0.006737649734219975,125110.24675590053,-0.0032933370214183475,148803.53291568242
2019-12-17,3609.136548500537,121289.70999999999,124898.84654850053,4,0.9711035237855536,0.001608924374006282,125110.24675590053,-0.00168971137761769,148829.20817500254
2019-12-18,3609.136548500537,121367.03,124976.16654850054,4,0.9711214013985626,0.0006190609612233278,125110.24675590053,-0.0010716964507439216,148834.34322686656
2019-12-19,34337.71906850053,91183.59999999999,125521.31906850052,3,0.7264391473629952,0.004362051862011773,125521.31906850052,0.0,149445.4143986854
2019-12-20,34337.71906850053,91545.59999999999,125883.31906850052,3,0.7272258205249946,0.0028839722422169256,125883.31906850052,0.0,150174.59176337678
2019-12-23,126050.75866850054,0.0,126050.75866850054,0,0.0,0.0013301174551085815,126050.75866850054,0.0,150369.7237342097
2019-12-24,126050.75866850054,0.0,126050.75866850054,0,0.0,0.0,126050.75866850054,0.0,150354.31857861765
2019-12-26,126050.75866850054,0.0,126050.75866850054,0,0.0,0.0,126050.75866850054,0.0,151150.25161754133
2019-12-27,126050.75866850054,0.0,126050.75866850054,0,0.0,0.0,126050.75866850054,0.0,151109.1712026291
2019-12-30,126050.75866850054,0.0,126050.75866850054,0,0.0,0.0,126050.75866850054,0.0,150302.96805997737
2019-12-31,126050.75866850054,0.0,126050.75866850054,0,0.0,0.0,126050.75866850054,0.0,150641.88148300297
2020-01-02,126050.75866850054,0.0,126050.75866850054,0,0.0,0.0,126050.75866850054,0.0,152054.0207456095
2020-01-03,126050.75866850054,0.0,126050.75866850054,0,0.0,0.0,126050.75866850054,0.0,150914.03923179623
2020-01-06,126050.75866850054,0.0,126050.75866850054,0,0.0,0.0,126050.75866850054,0.0,151519.97535175103
2020-01-07,126050.75866850054,0.0,126050.75866850054,0,0.0,0.0,126050.75866850054,0.0,151057.8206839889
2020-01-08,126050.75866850054,0.0,126050.75866850054,0,0.0,0.0,126050.75866850054,0.0,151843.48361918452
2020-01-09,95492.35239850053,30606.8,126099.15239850053,1,0.2427201088812707,0.0003839225603334828,126099.15239850053,0.0,152860.22388826124
2020-01-10,95492.35239850053,30464.0,125956.35239850053,1,0.24186156092880523,-0.0011324421876264257,126099.15239850053,-0.0011324421876264805,152413.47437609118
2020-01-13,95492.35239850053,30550.870000000003,126043.22239850054,1,0.24238407602282508,0.0006896833573362127,126099.15239850053,-0.00044353985682030715,153481.56516380812
2020-01-14,64827.54315850054,61484.9,126312.44315850054,2,0.48676835363596727,0.0021359399964309134,126312.44315850054,0.0,153245.35277806304
2020-01-15,64827.54315850054,61747.8,126575.34315850055,2,0.48783434797943226,0.002081346805002493,126575.34315850055,0.0,153594.53630481666
2020-01-16,64827.54315850054,62422.31,127249.85315850054,2,0.49054917118252145,0.0053289209665057236,127249.85315850054,0.0,154857.7590633665
2020-01-17,64827.54315850054,62391.89,127219.43315850054,2,0.4904273541469643,-0.00023905725032236091,127249.85315850054,-0.00023905725032238387,155396.93950908902
2020-01-21,64827.54315850054,61983.85,126811.39315850055,2,0.48878770634218077,-0.0032073716245192285,127249.85315850054,-0.0034456621294002795,155058.02608606344
2020-01-22,64827.54315850054,61956.979999999996,126784.52315850054,2,0.48867936287889063,-0.00021188947878225672,127249.85315850054,-0.0036568215086299045,155088.8363972476
2020-01-23,64827.54315850054,61926.40999999999,126753.95315850053,2,0.4885560446589275,-0.00024111775821245018,127249.85315850054,-0.0038970575422379704,155299.37352367258
2020-01-24,95458.88452850055,30682.65,126141.53452850055,1,0.24323986635082145,-0.004831554478101241,127249.85315850054,-0.008709783174519573,153871.82910547394
2020-01-27,95458.88452850055,30346.98,125805.86452850055,1,0.24122071028831155,-0.0026610584789117375,127249.85315850054,-0.011347664411065226,151417.27431447056
2020-01-28,95458.88452850055,30600.24,126059.12452850056,1,0.2427451413331181,0.002013101701969111,127249.85315850054,-0.009357406711635487,152993.7352367259
2020-01-29,125868.03684350055,0.0,125868.03684350055,0,0.0,-0.001515857624069139,127249.85315850054,-0.010859079839399257,152870.4939919893
2020-01-30,125868.03684350055,0.0,125868.03684350055,0,0.0,0.0,127249.85315850054,-0.010859079839399257,153342.9187634795
2020-01-31,125222.89014130055,0.0,125222.89014130055,0,0.0,-0.005125580078778502,127249.85315850054,-0.01592900083487903,150595.66601622675
2020-02-03,125222.89014130055,0.0,125222.89014130055,0,0.0,0.0,127249.85315850054,-0.01592900083487903,151704.8372188559
2020-02-04,94712.86810630056,30776.07,125488.93810630057,1,0.2452492663052887,0.0021245953092108305,127249.85315850054,-0.01383824820612248,154015.61055766663
2020-02-05,3453.6023163005593,122504.01,125957.61231630055,4,0.9725812338548623,0.0037347850501610047,127249.85315850054,-0.010155146038482183,155782.0683988908
2020-02-06,3453.6023163005593,122901.54,126355.14231630055,4,0.9726674969218485,0.0031560617313206585,127249.85315850054,-0.007031134574949558,156295.5735852932
2020-02-07,3453.6023163005593,121971.51,125425.11231630055,4,0.9724648258030564,-0.007360444402586208,127249.85315850054,-0.014339826702409754,155504.7755982335
2020-02-10,3453.6023163005593,122936.62,126390.22231630055,4,0.9726750831432381,0.007694711068435556,127249.85315850054,-0.006755456457220757,156675.56742323097
2020-02-11,3453.6023163005593,123191.04,126644.64231630055,4,0.9727299769407138,0.0020129721693447067,127249.85315850054,-0.0047560828337156955,156922.0499127041
2020-02-12,3453.6023163005593,124194.37,127647.97231630055,4,0.9729443229404159,0.007922403835245895,127647.97231630055,0.0,157938.79018178082
2020-02-13,3453.6023163005593,124119.22,127572.82231630056,4,0.9729283851090337,-0.0005887285057202263,127647.97231630055,-0.0005887285057202399,157810.41388518023
2020-02-14,3453.6023163005593,124099.59,127553.19231630056,4,0.9729242188801008,-0.00015387289897317302,127647.97231630055,-0.0007425108153315765,158010.68090787713
2020-02-18,3453.6023163005593,123802.13,127255.73231630056,4,0.9728609293000927,-0.0023320466904690473,127647.97231630055,-0.003072825935911102,157605.01181061927
2020-02-19,35498.856321300555,92462.14,127960.99632130055,3,0.7225806508088952,0.005542100085888624,127960.99632130055,0.0,158349.59433090274
2020-02-20,127737.63282130056,0.0,127737.63282130056,0,0.0,-0.0017455592439992174,127960.99632130055,-0.0017455592439991874,157728.25305535586
2020-02-21,127737.63282130056,0.0,127737.63282130056,0,0.0,0.0,127960.99632130055,-0.0017455592439991874,156069.63130327614
2020-02-24,127737.63282130056,0.0,127737.63282130056,0,0.0,0.0,127960.99632130055,-0.0017455592439991874,150908.9041799322
2020-02-25,127737.63282130056,0.0,127737.63282130056,0,0.0,0.0,127960.99632130055,-0.0017455592439991874,146307.89770976687
2020-02-26,127737.63282130056,0.0,127737.63282130056,0,0.0,0.0,127960.99632130055,-0.0017455592439991874,145845.7430420047
2020-02-27,127737.63282130056,0.0,127737.63282130056,0,0.0,0.0,127960.99632130055,-0.0017455592439991874,139334.4972784225
2020-02-28,127737.63282130056,0.0,127737.63282130056,0,0.0,0.0,127960.99632130055,-0.0017455592439991874,138651.53538050732
2020-03-02,127737.63282130056,0.0,127737.63282130056,0,0.0,0.0,127960.99632130055,-0.0017455592439991874,144577.38523159083
2020-03-03,127737.63282130056,0.0,127737.63282130056,0,0.0,0.0,127960.99632130055,-0.0017455592439991874,140561.7746739242
2020-03-04,127737.63282130056,0.0,127737.63282130056,0,0.0,0.0,127960.99632130055,-0.0017455592439991874,146523.56988805585
2020-03-05,96701.20274130057,30860.56,127561.76274130057,1,0.2419264153834737,-0.001376807101522104,127960.99632130055,-0.0031199630471580547,141588.78504672897
2020-03-06,126536.79710130056,0.0,126536.79710130056,0,0.0,-0.008035053906229495,127960.99632130055,-0.011129947882118208,139211.25603368593
2020-03-09,126536.79710130056,0.0,126536.79710130056,0,0.0,0.0,127960.99632130055,-0.011129947882118208,129331.41624730409
2020-03-10,126536.79710130056,0.0,126536.79710130056,0,0.0,0.0,127960.99632130055,-0.011129947882118208,134990.24340145834
2020-03-11,126536.79710130056,0.0,126536.79710130056,0,0.0,0.0,127960.99632130055,-0.011129947882118208,128360.89144500358
2020-03-12,126536.79710130056,0.0,126536.79710130056,0,0.0,0.0,127960.99632130055,-0.011129947882118208,119461.84656465029
2020-03-13,126536.79710130056,0.0,126536.79710130056,0,0.0,0.0,127960.99632130055,-0.011129947882118208,126466.0573071788
2020-03-16,126536.79710130056,0.0,126536.79710130056,0,0.0,0.0,127960.99632130055,-0.011129947882118208,112827.3595563315
2020-03-17,126536.79710130056,0.0,126536.79710130056,0,0.0,0.0,127960.99632130055,-0.011129947882118208,118974.01663756803
2020-03-18,126536.79710130056,0.0,126536.79710130056,0,0.0,0.0,127960.99632130055,-0.011129947882118208,110311.18414295983
2020-03-19,126536.79710130056,0.0,126536.79710130056,0,0.0,0.0,127960.99632130055,-0.011129947882118208,112586.01211872238
2020-03-20,126536.79710130056,0.0,126536.79710130056,0,0.0,0.0,127960.99632130055,-0.011129947882118208,108000.41080414911
2020-03-23,126536.79710130056,0.0,126536.79710130056,0,0.0,0.0,127960.99632130055,-0.011129947882118208,104837.21885591043
2020-03-24,126536.79710130056,0.0,126536.79710130056,0,0.0,0.0,127960.99632130055,-0.011129947882118208,113931.39570709663
2020-03-25,125236.75820510057,0.0,125236.75820510057,0,0.0,-0.010273998757525216,127960.99632130055,-0.021289597568931243,116185.68347540309
2020-03-26,64304.49803010057,63767.05,128071.54803010057,2,0.49790176647988105,0.022635445580262203,128071.54803010057,0.0,122845.84574304198
2020-03-27,64304.49803010057,61755.7,126060.19803010057,2,0.4898905520143163,-0.015704893326715208,128071.54803010057,-0.015704893326715152,119579.95275752284
2020-03-30,64304.49803010057,63580.25,127884.74803010057,2,0.4971683565035836,0.01447364059799705,128071.54803010057,-0.0014585597103589272,123143.67875115537
2020-03-31,64304.49803010057,62537.399999999994,126841.89803010056,2,0.49303424949664015,-0.008154608083166814,128071.54803010057,-0.009601273810721839,121161.54873164216
2020-04-01,123955.53985860058,0.0,123955.53985860058,0,0.0,-0.02275555803189755,128071.54803010057,-0.0321383494992394,115836.49994864948
2020-04-02,123955.53985860058,0.0,123955.53985860058,0,0.0,0.0,128071.54803010057,-0.0321383494992394,118609.42795522233
2020-04-03,123321.11617390058,0.0,123321.11617390058,0,0.0,-0.005118155150013459,128071.54803010057,-0.03709201559025043,116735.13402485364
2020-04-06,123321.11617390058,0.0,123321.11617390058,0,0.0,0.0,128071.54803010057,-0.03709201559025043,124637.9788435863
2020-04-07,120800.77675050059,0.0,120800.77675050059,0,0.0,-0.020437208984112165,128071.54803010057,-0.05677116730010274,124843.38091814726
2020-04-08,120800.77675050059,0.0,120800.77675050059,0,0.0,0.0,128071.54803010057,-0.05677116730010274,128997.63787614254
2020-04-09,120800.77675050059,0.0,120800.77675050059,0,0.0,0.0,128071.54803010057,-0.05677116730010274,130984.90294751976
2020-04-13,120800.77675050059,0.0,120800.77675050059,0,0.0,0.0,128071.54803010057,-0.05677116730010274,129767.8956557461
2020-04-14,120800.77675050059,0.0,120800.77675050059,0,0.0,0.0,128071.54803010057,-0.05677116730010274,133614.04950189995
2020-04-15,120800.77675050059,0.0,120800.77675050059,0,0.0,0.0,128071.54803010057,-0.05677116730010274,130764.09571736673
2020-04-16,120800.77675050059,0.0,120800.77675050059,0,0.0,0.0,128071.54803010057,-0.05677116730010274,131334.08647427338
2020-04-17,120800.77675050059,0.0,120800.77675050059,0,0.0,0.0,128071.54803010057,-0.05677116730010274,134902.94751976992
2020-04-20,120800.77675050059,0.0,120800.77675050059,0,0.0,0.0,128071.54803010057,-0.05677116730010274,132653.7948033275
2020-04-21,120800.77675050059,0.0,120800.77675050059,0,0.0,0.0,128071.54803010057,-0.05677116730010274,128607.37393447672
2020-04-22,120800.77675050059,0.0,120800.77675050059,0,0.0,0.0,128071.54803010057,-0.05677116730010274,131370.03183732156
2020-04-23,62126.88511050059,58311.12,120438.00511050058,2,0.48415879976175435,-0.0030030571802469597,128071.54803010057,-0.05960373741875817,131354.62668172948
2020-04-24,32727.508420500584,88799.82,121527.32842050059,3,0.7306983635215029,0.0090446807799629,128071.54803010057,-0.05109815341704075,133182.70514532196
2020-04-27,3416.0953805005847,120192.75,123608.84538050058,4,0.9723636656423338,0.017127974317000305,128071.54803010057,-0.03484538695941368,135164.83516483515
2020-04-28,3416.0953805005847,119871.74,123287.83538050059,4,0.9722917076939702,-0.0025969824328658797,128071.54803010057,-0.03735187653447954,134502.41347437608
2020-04-29,3416.0953805005847,123917.65,127333.74538050058,4,0.9731721126218933,0.03281678186264836,128071.54803010057,-0.005760863056223772,138014.78894936838
2020-04-30,3416.0953805005847,122034.31,125450.40538050058,4,0.9727693555860636,-0.014790580410339538,128071.54803010057,-0.020466236958297294,136828.59196877887
2020-05-01,3416.0953805005847,118412.23,121828.32538050058,4,0.9719597608369708,-0.02887260498691857,128071.54803010057,-0.04874792836995031,133157.02988600184
2020-05-04,32111.213701300585,89844.69,121955.90370130059,3,0.7366981611652955,0.0010471975248904641,128071.54803010057,-0.04775177955499242,133511.34846461948
2020-05-05,32111.213701300585,90670.23000000001,122781.4437013006,3,0.7384685117449842,0.006769167993883718,128071.54803010057,-0.041305851378923356,134718.0856526651
2020-05-06,32111.213701300585,90413.58,122524.79370130059,3,0.7379206874685011,-0.0020902995783660394,128071.54803010057,-0.04330980935356803,133865.66704323713
2020-05-07,92864.51121130059,30831.93,123696.44121130058,1,0.24925478613675164,0.009562534035815862,128071.54803010057,-0.03416142684378042,135447.26301735645
2020-05-08,124877.11125130058,0.0,124877.11125130058,0,0.0,0.009544899015996311,128071.54803010057,-0.024942595197250277,137711.82088939098
2020-05-11,94603.0821513006,30368.8,124971.8821513006,1,0.24300506223658525,0.0007589132952419142,128071.54803010057,-0.024202611169121376,137763.1714080312
2020-05-12,94603.0821513006,29790.6,124393.6821513006,1,0.2394864392209691,-0.0046266407294721645,128071.54803010057,-0.028717275111998862,134908.08257163398
2020-05-13,124240.59163330059,0.0,124240.59163330059,0,0.0,-0.0012306936763381016,128071.54803010057,-0.02991262661945492,132525.41850672688
2020-05-14,124240.59163330059,0.0,124240.59163330059,0,0.0,0.0,128071.54803010057,-0.02991262661945492,134194.31036253463
2020-05-15,93931.4449933006,30915.36,124846.8049933006,1,0.24762636097622961,0.004879350235140967,128071.54803010057,-0.02517923056604319,134784.84132689738
2020-05-18,93931.4449933006,31491.36,125422.8049933006,1,0.2510816115273622,0.004613654310424042,128071.54803010057,-0.02068174452125342,138856.93745506828
2020-05-19,3255.480908300582,120943.23,124198.71090830058,4,0.9737881264266568,-0.009759740942370088,128071.54803010057,-0.03023963699485982,137573.17448906234
2020-05-20,3255.480908300582,123389.32999999999,126644.81090830057,4,0.9742943995497947,0.019695051439028388,128071.54803010057,-0.01114015676194278,139842.86741296086
2020-05-21,3255.480908300582,122786.21,126041.69090830059,4,0.9741713961083793,-0.004762295396663951,128071.54803010057,-0.015849399441341252,138805.58693642804
2020-05-22,3255.480908300582,123072.35999999999,126327.84090830057,4,0.974229901461993,0.002270280555091597,128071.54803010057,-0.013615101469611214,139108.55499640544
2020-05-26,3255.480908300582,124929.48,128184.96090830058,4,0.9746032538822597,0.014700797438215174,128184.96090830058,0.0,140859.60768203757
2020-05-27,3255.480908300582,127221.91,130477.39090830059,4,0.9750494634692034,0.017883767204484702,130477.39090830059,0.0,142908.4933757831
2020-05-28,3255.480908300582,126183.5,129438.98090830058,4,0.9748493005317549,-0.007958543566599974,130477.39090830059,-0.007958543566599958,142682.55109376603
2020-05-29,3255.480908300582,126636.11,129891.59090830058,4,0.9749369386768166,0.0034967055273762426,130477.39090830059,-0.004489666722502925,143350.10783608916
2020-06-01,35648.63586830058,94770.72,130419.35586830058,3,0.7266614634694324,0.004063118761649331,130477.39090830059,-0.00044479000994731313,143801.99240012324
2020-06-02,35648.63586830058,95660.09,131308.7258683006,3,0.7285128186830836,0.006819309864542822,131308.7258683006,0.0,145044.674951217
2020-06-03,133082.52331330057,0.0,133082.52331330057,0,0.0,0.013508602975700557,133082.52331330057,0.0,146929.23898531374
2020-06-04,133082.52331330057,0.0,133082.52331330057,0,0.0,0.0,133082.52331330057,0.0,146574.9204066961
2020-06-05,133082.52331330057,0.0,133082.52331330057,0,0.0,0.0,133082.52331330057,0.0,150369.7237342097
2020-06-08,133082.52331330057,0.0,133082.52331330057,0,0.0,0.0,133082.52331330057,0.0,152136.18157543387
2020-06-09,133082.52331330057,0.0,133082.52331330057,0,0.0,0.0,133082.52331330057,0.0,151098.9010989011
2020-06-10,133082.52331330057,0.0,133082.52331330057,0,0.0,0.0,133082.52331330057,0.0,150200.2670226969
2020-06-11,133082.52331330057,0.0,133082.52331330057,0,0.0,0.0,133082.52331330057,0.0,141563.10978740884
2020-06-12,133082.52331330057,0.0,133082.52331330057,0,0.0,0.0,133082.52331330057,0.0,143298.75731744888
2020-06-15,133082.52331330057,0.0,133082.52331330057,0,0.0,0.0,133082.52331330057,0.0,144587.65533531888
2020-06-16,133082.52331330057,0.0,133082.52331330057,0,0.0,0.0,133082.52331330057,0.0,147242.4771490192
2020-06-17,100634.23762330058,32327.879999999997,132962.11762330058,1,0.243136019325363,-0.000904744567523208,133082.52331330057,-0.0009047445675231755,146728.9719626168
2020-06-18,100634.23762330058,32416.2,133050.4376233006,1,0.243638432004098,0.00066424934845144,133082.52331330057,-0.00024109619506118384,146775.187429393
2020-06-19,100634.23762330058,32410.68,133044.91762330057,1,0.24360705075384118,-4.148802588421763e-05,133082.52331330057,-0.000282574218340195,145897.09356064495
2020-06-22,100634.23762330058,32798.46,133432.69762330057,1,0.24580526800555816,0.0029146547416261104,133432.69762330057,0.0,146903.56372599362
2020-06-23,35920.95303330059,97300.68,133221.63303330058,3,0.7303669665697489,-0.0015818056125632696,133432.69762330057,-0.0015818056125632696,147535.17510526854
2020-06-24,98518.4607865006,32395.5,130913.9607865006,1,0.24745641950923628,-0.017322053440248286,133432.69762330057,-0.01887645893145865,143853.34291876346
2020-06-25,98518.4607865006,32704.620000000003,131223.0807865006,1,0.24922917373971948,0.0023612454939325733,133432.69762330057,-0.016559785391119346,145291.15744069012
2020-06-26,98518.4607865006,31931.82,130450.2807865006,1,0.2447815352138698,-0.005889207869287372,133432.69762330057,-0.022351469241967604,141902.0232104344
2020-06-29,130284.6318103006,0.0,130284.6318103006,0,0.0,-0.0012698246044491324,133432.69762330057,-0.023592911400827712,144017.66457841222
2020-06-30,98606.7313803006,32244.08,130850.8113803006,1,0.24641864777045092,0.004345712630361209,133432.69762330057,-0.019349726783527997,146087.09047961383
2020-07-01,35202.5757553006,95756.26000000001,130958.8357553006,3,0.7311935803928696,0.0008255537268779811,133432.69762330057,-0.01854014729571028,146857.3482592174
2020-07-02,35202.5757553006,96271.54,131474.1157553006,3,0.7322471000997673,0.003934671509777221,133432.69762330057,-0.014678425175284499,147622.47098695696
2020-07-06,3617.0612253005966,129473.70000000001,133090.7612253006,4,0.9728225972111053,0.012296302285150329,133432.69762330057,-0.0025626132431594583,149902.43401458353
2020-07-07,3617.0612253005966,127856.54,131473.60122530058,4,0.9724883079828156,-0.012150805849419188,133432.69762330057,-0.014682281276593847,148372.18855910443
2020-07-08,3617.0612253005966,128966.33999999998,132583.40122530056,4,0.9727185968087055,0.008441238314436772,133432.69762330057,-0.006364979597412398,149501.89996918966
2020-07-09,65549.5201645006,65745.85,131295.3701645006,2,0.5007476647320215,-0.009714874176528276,133432.69762330057,-0.016018018798015617,148762.45250077025
2020-07-10,65549.5201645006,66285.41,131834.9301645006,2,0.5027909516642561,0.004109512767464629,133432.69762330057,-0.011974332283311013,150200.2670226969
2020-07-13,33433.01230110061,96500.36,129933.37230110061,3,0.7426911061491982,-0.014423778743822169,133432.69762330057,-0.026225395907673647,148865.1535380507
2020-07-14,33433.01230110061,97818.8,131251.8123011006,3,0.7452758044635377,0.010147046725953679,133432.69762330057,-0.016344459499401776,150811.33819451576
2020-07-15,2182.730546100618,130078.29000000001,132261.02054610063,4,0.9834967964326284,0.007689099505040264,133432.69762330057,-0.008781034169808619,152254.28776830644
2020-07-16,68142.48356110061,63366.45,131508.93356110062,2,0.4818414101925569,-0.005686384256636368,133432.69762330057,-0.01441748609198477,151725.377426312
2020-07-17,68142.48356110061,63397.600000000006,131540.08356110062,2,0.48196411529989414,0.00023686603758754643,133432.69762330057,-0.014184035067199714,152120.77641984183
2020-07-20,68142.48356110061,63261.38,131403.86356110062,2,0.48142709267132394,-0.001035577873391924,133432.69762330057,-0.015204924267720635,153337.78371161548
2020-07-21,36324.31773610061,95170.63,131494.9477361006,3,0.7237588336169349,0.0006931620770620484,133432.69762330057,-0.014522301667545527,153635.61671972886
2020-07-22,67473.7369276006,64120.630000000005,131594.3669276006,2,0.48725968669523145,0.0007560685274352608,133432.69762330057,-0.013777212995347114,154544.52089966106
2020-07-23,67473.7369276006,63757.259999999995,131230.9969276006,2,0.48583994248839335,-0.0027612884083400013,133432.69762330057,-0.016500458545143832,152711.30738420456
2020-07-24,67473.7369276006,63057.95999999999,130531.6969276006,2,0.483085422807114,-0.005328771527856269,133432.69762330057,-0.021741302899308142,151745.91763376808
2020-07-27,99270.7651276006,31713.989999999998,130984.7551276006,1,0.2421197029311188,0.0034708673116483624,133432.69762330057,-0.01834589676520564,152865.35894012527
2020-07-28,67484.97544260061,63053.3,130538.27544260061,2,0.4830253792323567,-0.00340863854396678,133432.69762330057,-0.021692000778334858,151930.77950087294
2020-07-29,99539.82442260062,32024.030000000002,131563.85442260062,1,0.24341054874490492,0.007856538448379968,133432.69762330057,-0.014005886368092172,153686.9672383691
2020-07-30,99539.82442260062,31922.379999999997,131462.20442260063,1,0.24282553407808205,-0.0007726286254390313,133432.69762330057,-0.014767693644798564,153199.13731128682
2020-07-31,67515.69567260062,64163.48999999999,131679.1856726006,2,0.48727131529756207,0.0016505219196116805,133432.69762330057,-0.01314154612724967,154344.25387696413
2020-08-03,67515.69567260062,64819.62000000001,132335.31567260064,2,0.48981346869164255,0.004982792053646268,133432.69762330057,-0.008224235665218977,155417.47971654515
2020-08-04,3673.606487600613,129431.48000000001,133105.08648760064,4,0.9724007054535603,0.005816820786557209,133432.69762330057,-0.002455253783632738,156043.95604395602
2020-08-05,3673.606487600613,130766.76,134440.3664876006,4,0.9726748253997104,0.01003177290391788,134440.3664876006,0.0,157004.2107425285
2020-08-06,3673.606487600613,131663.96000000002,135337.56648760062,4,0.9728559735264845,0.006673590852511957,135337.56648760062,0.0,158087.7066858375
2020-08-07,3673.606487600613,131907.72,135581.32648760063,4,0.9729047754379613,0.0018011259277543878,135581.32648760063,0.0,158205.81287871004
2020-08-10,3673.606487600613,132638.63,136312.2364876006,4,0.9730500607850069,0.00539093412739855,136312.2364876006,0.0,158673.10259833623
2020-08-11,36450.03480760061,98631.23999999999,135081.2748076006,3,0.7301621941344777,-0.009030456191744585,136312.2364876006,-0.009030456191744604,157379.06952860224
2020-08-12,36450.03480760061,99916.82,136366.8548076006,3,0.7327060533952492,0.00951708519060901,136366.8548076006,0.0,159504.9810003081
2020-08-13,36450.03480760061,99858.62,136308.6548076006,3,0.7325919263230222,-0.0004267899269373432,136366.8548076006,-0.00042678992693734677,159268.768614563
2020-08-14,69203.02480760062,67061.81,136264.83480760062,2,0.4921431864258159,-0.0003214762852866704,136366.8548076006,-0.0007481290093837618,159284.17377015506
2020-08-17,69203.02480760062,67145.81,136348.83480760062,2,0.49245606018377963,0.0006164466431755056,136366.8548076006,-0.00013214354782482783,159792.54390469342
2020-08-18,135901.93276260063,0.0,135901.93276260063,0,0.0,-0.0032776374336502823,136366.8548076006,-0.0034093478628361797,160110.9171202629
2020-08-19,135901.93276260063,0.0,135901.93276260063,0,0.0,0.0,136366.8548076006,-0.0034093478628361797,159417.68511861967
2020-08-20,135901.93276260063,0.0,135901.93276260063,0,0.0,0.0,136366.8548076006,-0.0034093478628361797,159977.40577179828
2020-08-21,135901.93276260063,0.0,135901.93276260063,0,0.0,0.0,136366.8548076006,-0.0034093478628361797,160516.58621752076
2020-08-24,102876.47861260062,33178.6,136055.07861260063,1,0.24386153268465488,0.0011268850036705302,136366.8548076006,-0.0022863048021446826,162144.39765841633
2020-08-25,102876.47861260062,33114.9,135991.37861260062,1,0.24350734831753268,-0.0004681927396579244,136366.8548076006,-0.0027534271104936265,162734.9286227791
2020-08-26,102876.47861260062,33203.3,136079.77861260064,1,0.24399878026348776,0.0006500412077727891,136366.8548076006,-0.0021051757438052443,164373.01016740268
2020-08-27,102876.47861260062,33398.3,136274.77861260064,1,0.24508056692533,0.0014329829309549513,136366.8548076006,-0.0006752094937577188,164717.05864229225
2020-08-28,102876.47861260062,33592.0,136468.47861260062,1,0.2461520809897732,0.001421392879680461,136468.47861260062,0.0,165774.87932628117
2020-08-31,69819.88914260062,65937.74,135757.62914260064,2,0.48570191168216853,-0.005208891292896367,136468.47861260062,-0.005208891292896345,165420.56074766352
2020-09-01,69819.88914260062,66666.26,136486.1491426006,2,0.4884470726062258,0.005366328246898977,136486.1491426006,0.0,166771.0793879018
2020-09-02,69819.88914260062,67431.92,137251.80914260063,2,0.49130077352889534,0.005609800003955501,137251.80914260063,0.0,169184.553763993
2020-09-03,102180.73126200063,33202.0,135382.73126200063,1,0.245245458490164,-0.013617874272666808,137251.80914260063,-0.01361787427266685,163392.21526137413
2020-09-04,102180.73126200063,33008.3,135189.03126200062,1,0.2441640397291469,-0.0014307585479653717,137251.80914260063,-0.015029148930611524,161887.64506521513
2020-09-08,134512.04119500064,0.0,134512.04119500064,0,0.0,-0.005007729256436111,137251.80914260063,-0.01996161627824848,157594.74170689122
2020-09-09,134512.04119500064,0.0,134512.04119500064,0,0.0,0.0,137251.80914260063,-0.01996161627824848,160665.50272157748
2020-09-10,134512.04119500064,0.0,134512.04119500064,0,0.0,0.0,137251.80914260063,-0.01996161627824848,158000.4108041491
2020-09-11,134512.04119500064,0.0,134512.04119500064,0,0.0,0.0,137251.80914260063,-0.01996161627824848,157979.87059669298
2020-09-14,134512.04119500064,0.0,134512.04119500064,0,0.0,0.0,137251.80914260063,-0.01996161627824848,160039.02639416658
2020-09-15,134512.04119500064,0.0,134512.04119500064,0,0.0,0.0,137251.80914260063,-0.01996161627824848,160829.82438122624
2020-09-16,101815.32157500062,32829.72,134645.04157500062,1,0.24382420337189345,0.0009887618894071082,137251.80914260063,-0.018992591674268217,160244.4284687275
2020-09-17,69011.59323500063,65604.26,134615.85323500063,2,0.48734423489835027,-0.00021677991004021013,137251.80914260063,-0.01920525437199388,158822.01910239292
2020-09-18,69011.59323500063,65230.1,134241.69323500062,2,0.4859153548205742,-0.002779464609913518,137251.80914260063,-0.021931338657056106,157035.0210537126
2020-09-21,132869.19896180063,0.0,132869.19896180063,0,0.0,-0.01022405364626422,137251.80914260063,-0.031931165120356195,155304.5085755366
